country,total_cases,total_deaths,total_recovered,active_cases,serious_critical,tot_cases_1m_pop,deaths_1m_pop,total_tests,tests_1m_pop,date,perc_deaths,perc_infection,row_index,region
Timor-Leste,0,0,0,0,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,42,Asia
Thailand,34,0,0,20,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,43,Asia
Tanzania,0,0,0,0,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,44,Africa
Suriname,0,0,0,0,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,45,South America
Sudan,0,0,0,0,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,46,Africa
St. Vincent Grenadines,0,0,0,0,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,47,North America
St. Barth,0,0,0,0,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,48,North America
Sri Lanka,1,0,0,0,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,49,Asia
Spain,2,0,0,0,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,50,Europe
South Sudan,0,0,0,0,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,51,Africa
South Africa,0,0,0,0,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,52,Africa
Somalia,0,0,0,0,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,53,Africa
Slovenia,0,0,0,0,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,54,Europe
Slovakia,0,0,0,0,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,55,Europe
Sint Maarten,0,0,0,0,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,56,North America
Singapore,75,0,0,56,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,57,Asia
Sierra Leone,0,0,0,0,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,58,Africa
Seychelles,0,0,0,0,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,59,Africa
Serbia,0,0,0,0,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,60,Europe
Senegal,0,0,0,0,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,61,Africa
Saudi Arabia,0,0,0,0,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,62,Asia
Sao Tome and Principe,0,0,0,0,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,63,Africa
San Marino,0,0,0,0,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,64,Europe
Saint Pierre Miquelon,0,0,0,0,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,65,North America
Saint Martin,0,0,0,0,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,66,North America
Saint Lucia,0,0,0,0,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,67,North America
Saint Kitts and Nevis,0,0,0,0,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,68,North America
Zimbabwe,0,0,0,0,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,69,Africa
Zambia,0,0,0,0,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,70,Africa
Yemen,0,0,0,0,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,71,Asia
Western Sahara,0,0,0,0,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,72,Africa
Vietnam,16,0,0,9,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,73,Asia
Venezuela,0,0,0,0,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,74,South America
Vatican City,0,0,0,0,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,75,Europe
Uzbekistan,0,0,0,0,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,76,Asia
USA,15,0,0,12,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,77,North America
Uruguay,0,0,0,0,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,78,South America
Ukraine,0,0,0,0,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,79,Europe
UK,9,0,0,1,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,80,Europe
Uganda,0,0,0,0,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,81,Africa
UAE,9,0,0,6,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,82,Asia
Turks and Caicos,0,0,0,0,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,83,North America
Turkey,0,0,0,0,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,84,Asia
Tunisia,0,0,0,0,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,85,Africa
Trinidad and Tobago,0,0,0,0,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,86,North America
Jordan,0,0,0,0,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,87,Asia
Kenya,0,0,0,0,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,88,Africa
Kazakhstan,0,0,0,0,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,89,Asia
Jamaica,0,0,0,0,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,90,North America
Ivory Coast,0,0,0,0,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,91,Africa
Italy,3,0,0,3,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,92,Europe
Israel,0,0,0,0,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,93,Asia
Liechtenstein,0,0,0,0,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,94,Europe
Libya,0,0,0,0,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,95,Africa
Liberia,0,0,0,0,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,96,Africa
Lebanon,0,0,0,0,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,97,Asia
Latvia,0,0,0,0,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,98,Europe
Laos,0,0,0,0,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,99,Asia
Kyrgyzstan,0,0,0,0,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,100,Asia
Kuwait,0,0,0,0,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,101,Asia
Monaco,0,0,0,0,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,102,Europe
Moldova,0,0,0,0,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,103,Europe
Mexico,0,0,0,0,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,104,North America
Mayotte,0,0,0,0,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,105,Africa
Mauritius,0,0,0,0,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,106,Africa
Mauritania,0,0,0,0,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,107,Africa
Martinique,0,0,0,0,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,108,North America
Malta,0,0,0,0,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,109,Europe
Mali,0,0,0,0,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,110,Africa
Maldives,0,0,0,0,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,111,Asia
Malaysia,22,0,0,14,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,112,Asia
Malawi,0,0,0,0,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,113,Africa
Madagascar,0,0,0,0,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,114,Africa
Macao,10,0,0,5,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,115,Asia
Luxembourg,0,0,0,0,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,116,Europe
Lithuania,0,0,0,0,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,117,Europe
Honduras,0,0,0,0,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,118,North America
Haiti,0,0,0,0,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,119,North America
Guyana,0,0,0,0,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,120,South America
Guinea-Bissau,0,0,0,0,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,121,Africa
Guinea,0,0,0,0,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,122,Africa
Guatemala,0,0,0,0,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,123,North America
Guadeloupe,0,0,0,0,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,124,North America
Isle of Man,0,0,0,0,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,125,Europe
Ireland,0,0,0,0,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,126,Europe
Iraq,0,0,0,0,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,127,Asia
Iran,0,0,0,0,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,128,Asia
Indonesia,0,0,0,0,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,129,Asia
India,3,0,0,0,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,130,Asia
Iceland,0,0,0,0,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,131,Europe
Hungary,0,0,0,0,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,132,Europe
French Guiana,0,0,0,0,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,133,South America
Gabon,0,0,0,0,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,134,Africa
French Polynesia,0,0,0,0,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,135,Oceania
Finland,1,0,0,0,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,136,Europe
Fiji,0,0,0,0,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,137,Oceania
Falkland Islands,0,0,0,0,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,138,South America
Faeroe Islands,0,0,0,0,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,139,Europe
Grenada,0,0,0,0,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,140,North America
Greenland,0,0,0,0,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,141,North America
Greece,0,0,0,0,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,142,Europe
Gibraltar,0,0,0,0,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,143,Europe
Ghana,0,0,0,0,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,144,Africa
Germany,16,0,0,13,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,145,Europe
Georgia,0,0,0,0,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,146,Asia
Gambia,0,0,0,0,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,147,Africa
Colombia,0,0,0,0,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,148,South America
Chile,0,0,0,0,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,149,South America
Channel Islands,0,0,0,0,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,150,Europe
Cuba,0,0,0,0,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,151,North America
Croatia,0,0,0,0,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,152,Europe
Costa Rica,0,0,0,0,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,153,North America
Congo,0,0,0,0,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,154,Africa
Chad,0,0,0,0,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,155,Africa
Cayman Islands,0,0,0,0,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,156,North America
Caribbean Netherlands,0,0,0,0,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,157,North America
CAR,0,0,0,0,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,158,Africa
Canada,8,0,0,7,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,159,North America
Cameroon,0,0,0,0,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,160,Africa
Cambodia,1,0,0,0,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,161,Asia
Cabo Verde,0,0,0,0,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,162,Africa
Ethiopia,0,0,0,0,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,163,Africa
Eswatini,0,0,0,0,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,164,Africa
Estonia,0,0,0,0,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,165,Europe
Eritrea,0,0,0,0,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,166,Africa
Equatorial Guinea,0,0,0,0,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,167,Africa
El Salvador,0,0,0,0,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,168,North America
Egypt,1,0,0,1,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,169,Africa
Ecuador,0,0,0,0,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,170,South America
DRC,0,0,0,0,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,171,Africa
Dominican Republic,0,0,0,0,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,172,North America
Dominica,0,0,0,0,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,173,North America
Djibouti,0,0,0,0,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,174,Africa
Denmark,0,0,0,0,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,175,Europe
Czechia,0,0,0,0,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,176,Europe
Cyprus,0,0,0,0,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,177,Asia
Curaçao,0,0,0,0,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,178,North America
Burundi,0,0,0,0,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,179,Africa
Burkina Faso,0,0,0,0,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,180,Africa
Bulgaria,0,0,0,0,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,181,Europe
Brunei ,0,0,0,0,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,182,Asia
British Virgin Islands,0,0,0,0,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,183,North America
Brazil,0,0,0,0,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,184,South America
Botswana,0,0,0,0,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,185,Africa
Bosnia and Herzegovina,0,0,0,0,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,186,Europe
Bolivia,0,0,0,0,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,187,South America
Bhutan,0,0,0,0,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,188,Asia
Bermuda,0,0,0,0,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,189,North America
Benin,0,0,0,0,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,190,Africa
Belize,0,0,0,0,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,191,North America
Belgium,1,0,0,0,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,192,Europe
Belarus,0,0,0,0,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,193,Europe
Barbados,0,0,0,0,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,194,North America
Bangladesh,0,0,0,0,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,195,Asia
Bahrain,0,0,0,0,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,196,Asia
Bahamas,0,0,0,0,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,197,North America
Azerbaijan,0,0,0,0,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,198,Asia
Austria,0,0,0,0,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,199,Europe
Australia,15,0,0,5,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,200,Oceania
Aruba,0,0,0,0,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,201,North America
Armenia,0,0,0,0,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,202,Asia
Argentina,0,0,0,0,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,203,South America
Antigua and Barbuda,0,0,0,0,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,204,North America
Anguilla,0,0,0,0,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,205,North America
Angola,0,0,0,0,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,206,Africa
Andorra,0,0,0,0,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,207,Europe
Algeria,0,0,0,0,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,208,Africa
Albania,0,0,0,0,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,209,Europe
Afghanistan,0,0,0,0,0,0.0,0.0,0,0.0,02/16/2020,0.00,0.00,210,Asia
China,72436,1868,0,58016,0,0.0,0.0,0,0.0,02/17/2020,2.58,0.00,1,Asia
France,12,1,0,6,0,0.0,0.0,0,0.0,02/17/2020,8.33,0.00,2,Europe
Hong Kong,60,1,0,57,0,0.0,0.0,0,0.0,02/17/2020,1.67,0.00,3,Asia
Japan,66,1,0,47,0,0.0,0.0,0,0.0,02/17/2020,1.52,0.00,4,Asia
Taiwan,22,1,0,19,0,0.0,0.0,0,0.0,02/17/2020,4.55,0.00,5,Asia
Philippines,3,1,0,0,0,0.0,0.0,0,0.0,02/17/2020,33.33,0.00,6,Asia
Peru,0,0,0,0,0,0.0,0.0,0,0.0,02/17/2020,0.00,0.00,7,South America
Papua New Guinea,0,0,0,0,0,0.0,0.0,0,0.0,02/17/2020,0.00,0.00,8,Oceania
Paraguay,0,0,0,0,0,0.0,0.0,0,0.0,02/17/2020,0.00,0.00,9,South America
Oman,0,0,0,0,0,0.0,0.0,0,0.0,02/17/2020,0.00,0.00,10,Asia
Pakistan,0,0,0,0,0,0.0,0.0,0,0.0,02/17/2020,0.00,0.00,11,Asia
Palestine,0,0,0,0,0,0.0,0.0,0,0.0,02/17/2020,0.00,0.00,12,Asia
Panama,0,0,0,0,0,0.0,0.0,0,0.0,02/17/2020,0.00,0.00,13,North America
Poland,0,0,0,0,0,0.0,0.0,0,0.0,02/17/2020,0.00,0.00,14,Europe
Portugal,0,0,0,0,0,0.0,0.0,0,0.0,02/17/2020,0.00,0.00,15,Europe
Qatar,0,0,0,0,0,0.0,0.0,0,0.0,02/17/2020,0.00,0.00,16,Asia
Réunion,0,0,0,0,0,0.0,0.0,0,0.0,02/17/2020,0.00,0.00,17,Africa
Romania,0,0,0,0,0,0.0,0.0,0,0.0,02/17/2020,0.00,0.00,18,Europe
Russia,2,0,0,0,0,0.0,0.0,0,0.0,02/17/2020,0.00,0.00,19,Europe
Rwanda,0,0,0,0,0,0.0,0.0,0,0.0,02/17/2020,0.00,0.00,20,Africa
S. Korea,30,0,0,20,0,0.0,0.0,0,0.0,02/17/2020,0.00,0.00,21,Asia
Mongolia,0,0,0,0,0,0.0,0.0,0,0.0,02/17/2020,0.00,0.00,22,Asia
Montenegro,0,0,0,0,0,0.0,0.0,0,0.0,02/17/2020,0.00,0.00,23,Europe
Montserrat,0,0,0,0,0,0.0,0.0,0,0.0,02/17/2020,0.00,0.00,24,North America
Morocco,0,0,0,0,0,0.0,0.0,0,0.0,02/17/2020,0.00,0.00,25,Africa
Mozambique,0,0,0,0,0,0.0,0.0,0,0.0,02/17/2020,0.00,0.00,26,Africa
Myanmar,0,0,0,0,0,0.0,0.0,0,0.0,02/17/2020,0.00,0.00,27,Asia
Namibia,0,0,0,0,0,0.0,0.0,0,0.0,02/17/2020,0.00,0.00,28,Africa
Nepal,1,0,0,0,0,0.0,0.0,0,0.0,02/17/2020,0.00,0.00,29,Asia
Netherlands,0,0,0,0,0,0.0,0.0,0,0.0,02/17/2020,0.00,0.00,30,Europe
New Caledonia,0,0,0,0,0,0.0,0.0,0,0.0,02/17/2020,0.00,0.00,31,Oceania
New Zealand,0,0,0,0,0,0.0,0.0,0,0.0,02/17/2020,0.00,0.00,32,Oceania
Nicaragua,0,0,0,0,0,0.0,0.0,0,0.0,02/17/2020,0.00,0.00,33,North America
Niger,0,0,0,0,0,0.0,0.0,0,0.0,02/17/2020,0.00,0.00,34,Africa
Nigeria,0,0,0,0,0,0.0,0.0,0,0.0,02/17/2020,0.00,0.00,35,Africa
North Macedonia,0,0,0,0,0,0.0,0.0,0,0.0,02/17/2020,0.00,0.00,36,Europe
Norway,0,0,0,0,0,0.0,0.0,0,0.0,02/17/2020,0.00,0.00,37,Europe
Syria,0,0,0,0,0,0.0,0.0,0,0.0,02/17/2020,0.00,0.00,38,Asia
Sweden,1,0,0,1,0,0.0,0.0,0,0.0,02/17/2020,0.00,0.00,39,Europe
Switzerland,0,0,0,0,0,0.0,0.0,0,0.0,02/17/2020,0.00,0.00,40,Europe
Tanzania,0,0,0,0,0,0.0,0.0,0,0.0,02/17/2020,0.00,0.00,41,Africa
Thailand,35,0,0,20,0,0.0,0.0,0,0.0,02/17/2020,0.00,0.00,42,Asia
Timor-Leste,0,0,0,0,0,0.0,0.0,0,0.0,02/17/2020,0.00,0.00,43,Asia
Togo,0,0,0,0,0,0.0,0.0,0,0.0,02/17/2020,0.00,0.00,44,Africa
South Africa,0,0,0,0,0,0.0,0.0,0,0.0,02/17/2020,0.00,0.00,45,Africa
South Sudan,0,0,0,0,0,0.0,0.0,0,0.0,02/17/2020,0.00,0.00,46,Africa
Spain,2,0,0,0,0,0.0,0.0,0,0.0,02/17/2020,0.00,0.00,47,Europe
Sri Lanka,1,0,0,0,0,0.0,0.0,0,0.0,02/17/2020,0.00,0.00,48,Asia
St. Barth,0,0,0,0,0,0.0,0.0,0,0.0,02/17/2020,0.00,0.00,49,North America
St. Vincent Grenadines,0,0,0,0,0,0.0,0.0,0,0.0,02/17/2020,0.00,0.00,50,North America
Sudan,0,0,0,0,0,0.0,0.0,0,0.0,02/17/2020,0.00,0.00,51,Africa
Suriname,0,0,0,0,0,0.0,0.0,0,0.0,02/17/2020,0.00,0.00,52,South America
Saint Kitts and Nevis,0,0,0,0,0,0.0,0.0,0,0.0,02/17/2020,0.00,0.00,53,North America
Saint Lucia,0,0,0,0,0,0.0,0.0,0,0.0,02/17/2020,0.00,0.00,54,North America
Saint Martin,0,0,0,0,0,0.0,0.0,0,0.0,02/17/2020,0.00,0.00,55,North America
Saint Pierre Miquelon,0,0,0,0,0,0.0,0.0,0,0.0,02/17/2020,0.00,0.00,56,North America
San Marino,0,0,0,0,0,0.0,0.0,0,0.0,02/17/2020,0.00,0.00,57,Europe
Sao Tome and Principe,0,0,0,0,0,0.0,0.0,0,0.0,02/17/2020,0.00,0.00,58,Africa
Saudi Arabia,0,0,0,0,0,0.0,0.0,0,0.0,02/17/2020,0.00,0.00,59,Asia
Senegal,0,0,0,0,0,0.0,0.0,0,0.0,02/17/2020,0.00,0.00,60,Africa
Serbia,0,0,0,0,0,0.0,0.0,0,0.0,02/17/2020,0.00,0.00,61,Europe
Seychelles,0,0,0,0,0,0.0,0.0,0,0.0,02/17/2020,0.00,0.00,62,Africa
Sierra Leone,0,0,0,0,0,0.0,0.0,0,0.0,02/17/2020,0.00,0.00,63,Africa
Singapore,77,0,0,53,0,0.0,0.0,0,0.0,02/17/2020,0.00,0.00,64,Asia
Sint Maarten,0,0,0,0,0,0.0,0.0,0,0.0,02/17/2020,0.00,0.00,65,North America
Slovakia,0,0,0,0,0,0.0,0.0,0,0.0,02/17/2020,0.00,0.00,66,Europe
Slovenia,0,0,0,0,0,0.0,0.0,0,0.0,02/17/2020,0.00,0.00,67,Europe
Somalia,0,0,0,0,0,0.0,0.0,0,0.0,02/17/2020,0.00,0.00,68,Africa
Trinidad and Tobago,0,0,0,0,0,0.0,0.0,0,0.0,02/17/2020,0.00,0.00,69,North America
Tunisia,0,0,0,0,0,0.0,0.0,0,0.0,02/17/2020,0.00,0.00,70,Africa
Turkey,0,0,0,0,0,0.0,0.0,0,0.0,02/17/2020,0.00,0.00,71,Asia
Turks and Caicos,0,0,0,0,0,0.0,0.0,0,0.0,02/17/2020,0.00,0.00,72,North America
UAE,9,0,0,6,0,0.0,0.0,0,0.0,02/17/2020,0.00,0.00,73,Asia
Uganda,0,0,0,0,0,0.0,0.0,0,0.0,02/17/2020,0.00,0.00,74,Africa
UK,9,0,0,1,0,0.0,0.0,0,0.0,02/17/2020,0.00,0.00,75,Europe
Ukraine,0,0,0,0,0,0.0,0.0,0,0.0,02/17/2020,0.00,0.00,76,Europe
Uruguay,0,0,0,0,0,0.0,0.0,0,0.0,02/17/2020,0.00,0.00,77,South America
USA,15,0,0,12,0,0.0,0.0,0,0.0,02/17/2020,0.00,0.00,78,North America
Uzbekistan,0,0,0,0,0,0.0,0.0,0,0.0,02/17/2020,0.00,0.00,79,Asia
Vatican City,0,0,0,0,0,0.0,0.0,0,0.0,02/17/2020,0.00,0.00,80,Europe
Venezuela,0,0,0,0,0,0.0,0.0,0,0.0,02/17/2020,0.00,0.00,81,South America
Vietnam,16,0,0,9,0,0.0,0.0,0,0.0,02/17/2020,0.00,0.00,82,Asia
Western Sahara,0,0,0,0,0,0.0,0.0,0,0.0,02/17/2020,0.00,0.00,83,Africa
Yemen,0,0,0,0,0,0.0,0.0,0,0.0,02/17/2020,0.00,0.00,84,Asia
Zambia,0,0,0,0,0,0.0,0.0,0,0.0,02/17/2020,0.00,0.00,85,Africa
Zimbabwe,0,0,0,0,0,0.0,0.0,0,0.0,02/17/2020,0.00,0.00,86,Africa
Jordan,0,0,0,0,0,0.0,0.0,0,0.0,02/17/2020,0.00,0.00,87,Asia
Kazakhstan,0,0,0,0,0,0.0,0.0,0,0.0,02/17/2020,0.00,0.00,88,Asia
Kenya,0,0,0,0,0,0.0,0.0,0,0.0,02/17/2020,0.00,0.00,89,Africa
Israel,0,0,0,0,0,0.0,0.0,0,0.0,02/17/2020,0.00,0.00,90,Asia
Italy,3,0,0,3,0,0.0,0.0,0,0.0,02/17/2020,0.00,0.00,91,Europe
Ivory Coast,0,0,0,0,0,0.0,0.0,0,0.0,02/17/2020,0.00,0.00,92,Africa
Jamaica,0,0,0,0,0,0.0,0.0,0,0.0,02/17/2020,0.00,0.00,93,North America
Kuwait,0,0,0,0,0,0.0,0.0,0,0.0,02/17/2020,0.00,0.00,94,Asia
Kyrgyzstan,0,0,0,0,0,0.0,0.0,0,0.0,02/17/2020,0.00,0.00,95,Asia
Laos,0,0,0,0,0,0.0,0.0,0,0.0,02/17/2020,0.00,0.00,96,Asia
Latvia,0,0,0,0,0,0.0,0.0,0,0.0,02/17/2020,0.00,0.00,97,Europe
Lebanon,0,0,0,0,0,0.0,0.0,0,0.0,02/17/2020,0.00,0.00,98,Asia
Liberia,0,0,0,0,0,0.0,0.0,0,0.0,02/17/2020,0.00,0.00,99,Africa
Libya,0,0,0,0,0,0.0,0.0,0,0.0,02/17/2020,0.00,0.00,100,Africa
Liechtenstein,0,0,0,0,0,0.0,0.0,0,0.0,02/17/2020,0.00,0.00,101,Europe
Lithuania,0,0,0,0,0,0.0,0.0,0,0.0,02/17/2020,0.00,0.00,102,Europe
Luxembourg,0,0,0,0,0,0.0,0.0,0,0.0,02/17/2020,0.00,0.00,103,Europe
Macao,10,0,0,5,0,0.0,0.0,0,0.0,02/17/2020,0.00,0.00,104,Asia
Madagascar,0,0,0,0,0,0.0,0.0,0,0.0,02/17/2020,0.00,0.00,105,Africa
